Reach,DateTime,elev,width,D50,yield
deposit_upstream,6/5/2021 6:00,1746.1756158192845,1.4314130703360932,44.30228528881121,55.37702177619677
deposit_upstream,6/5/2021 7:00,1746.1753824500715,1.4314132373455164,44.308902246792485,54.489419850790526
deposit_upstream,6/5/2021 8:00,1746.1752618401863,1.431413205608559,44.31536764392298,38.48994509881101
deposit_upstream,6/5/2021 9:00,1746.1750954937083,1.4314132649415665,44.32052252857194,37.12079592817957
deposit_upstream,6/5/2021 10:00,1746.174951720492,1.4314133019234876,44.32550087045699,33.63796576785417
deposit_upstream,6/5/2021 11:00,1746.1747714150006,1.431413381827249,44.33011177630066,36.87263456241307
deposit_upstream,6/5/2021 12:00,1746.1746574141348,1.4314133940572542,44.334970026683386,29.947647974076226
deposit_upstream,6/5/2021 13:00,1746.1747312540751,1.4314134312731759,44.3391418936043,29.638464340054213
deposit_upstream,6/5/2021 14:00,1746.174501724117,1.4314134577904565,44.340119987877266,27.648126989384245
deposit_upstream,6/5/2021 15:00,1746.1743619430874,1.4314134987260254,44.34402946643936,28.907773000367303
deposit_upstream,6/5/2021 16:00,1746.1742240320064,1.4314135396638974,44.348032240916446,29.426359294133967
deposit_upstream,6/5/2021 17:00,1746.1743030341818,1.4314135725994912,44.35205245404659,28.47423811663341
deposit_upstream,6/5/2021 18:00,1746.174065906742,1.4314136103080461,44.35286644566068,28.631325106392318
deposit_upstream,6/5/2021 19:00,1746.1739267312455,1.4314136550345782,44.35678275251035,29.674665852707314
deposit_upstream,6/5/2021 20:00,1746.1740133047606,1.4314136981965657,44.36076591656388,29.96225254139124
deposit_upstream,6/5/2021 21:00,1746.1737809806127,1.4314137270140224,44.361420789371,27.883299952378433
deposit_upstream,6/5/2021 22:00,1746.1736369504667,1.4314137789195658,44.36520763110899,30.16447179994964
deposit_upstream,6/5/2021 23:00,1746.173733184543,1.4314138377062302,44.369176517678525,32.08942790905927
deposit_upstream,6/6/2021 0:00,1746.1734651249005,1.4314138928908393,44.36964421733384,32.437884194799985
deposit_upstream,6/6/2021 1:00,1746.173348551508,1.4314139206731855,44.37379183655159,28.98148428321435
deposit_upstream,6/6/2021 2:00,1746.1732357921742,1.4314139479257952,44.3775968450781,26.87107638581063
deposit_upstream,6/6/2021 3:00,1746.1733200870265,1.4314139864355588,44.38117457098232,27.56272772301074
deposit_upstream,6/6/2021 4:00,1746.173089004748,1.4314140256093222,44.38163432533168,27.896059397287942
deposit_upstream,6/6/2021 5:00,1746.1729730968634,1.431414057585004,44.38528893671846,26.916286770094157
deposit_upstream,6/6/2021 6:00,1746.172891625088,1.431414065311213,44.38882339150895,21.979317248114203
